CustomerID,Recency,Frequency,Monetary,Cluster
16169.0,8,4,351.41,0
16170.0,50,6,364.62,0
16172.0,95,4,294.41,0
16173.0,15,5,247.45000000000002,0
16174.0,126,3,257.54999999999995,0
16175.0,94,3,115.35,0
16177.0,50,1,34.9,0
16178.0,138,1,50.4,1
16179.0,60,1,29.64,0
16180.0,100,7,2223.26,0
16181.0,73,1,19.799999999999997,0
16182.0,72,3,1083.0,0
16183.0,67,1,29.85,0
16184.0,64,3,174.0,0
16185.0,16,2,63.0,0
16186.0,22,10,525.28,0
16187.0,51,13,1075.82,0
16188.0,44,4,201.59,0
16189.0,15,1,15.0,0
16191.0,2,11,1436.79,0
16193.0,236,1,34.8,1
16198.0,75,1,68.4,0
16200.0,4,2,268.18,0
16201.0,3,4,424.37,0
16202.0,360,1,130.45,1
16203.0,58,4,97.3,0
16204.0,23,1,92.29,0
16205.0,30,4,144.43,0
16206.0,54,4,69.22,0
16207.0,25,1,71.0,0
16208.0,44,2,86.55,0
16209.0,88,4,122.31,0
16210.0,1,11,927.11,0
16211.0,88,1,63.84,0
16212.0,19,2,122.8,0
16213.0,78,1,9.899999999999999,0
16214.0,252,2,174.32,1
16215.0,80,1,27.95,0
16216.0,267,1,24.96,1
16217.0,235,2,123.30000000000001,1
16218.0,29,7,727.26,0
16221.0,36,3,140.6,0
16222.0,318,1,258.05,1
16224.0,57,4,226.53,0
16225.0,44,5,212.16,0
16226.0,207,1,17.700000000000003,1
16227.0,225,1,19.919999999999998,1
16229.0,87,2,214.93,0
16230.0,189,2,53.10000000000001,1
16232.0,43,4,303.57,0
16233.0,71,2,91.74000000000001,0
16235.0,40,4,280.6,0
16236.0,78,1,44.76,0
16239.0,56,2,48.0,0
16240.0,24,2,703.03,0
16241.0,9,12,570.0500000000001,0
16242.0,8,7,763.24,0
16243.0,33,2,73.03,0
16244.0,211,2,263.63,1
16245.0,23,3,320.49,0
16247.0,170,1,8.5,1
16248.0,61,1,50.160000000000004,0
16249.0,52,4,337.91,0
16250.0,261,2,69.69,1
16253.0,66,2,817.0899999999999,0
16255.0,16,8,429.12,0
16256.0,266,1,191.04000000000002,1
16257.0,176,1,25.0,1
16258.0,45,5,874.89,0
16260.0,50,1,57.2,0
16261.0,17,4,188.1,0
16265.0,9,9,1092.97,0
16266.0,73,6,167.92000000000002,0
16268.0,71,2,178.92,0
16270.0,353,1,373.2,1
16271.0,15,4,309.26,0
16272.0,116,1,67.15,0
16274.0,373,1,51.3,1
16275.0,196,1,196.29999999999998,1
16276.0,176,1,45.0,1
16278.0,100,1,274.79,0
16279.0,21,3,460.93,0
16281.0,72,1,752.04,0
16282.0,339,1,64.6,1
16283.0,5,5,268.36,0
16284.0,31,2,169.07999999999998,0
16292.0,121,1,72.88,0
16293.0,21,8,440.40000000000003,0
16295.0,9,4,301.02,0
16297.0,268,1,33.300000000000004,1
16298.0,22,3,85.0,0
16303.0,25,3,716.42,0
16305.0,138,1,75.16,1
16306.0,296,3,59.42,1
16309.0,106,2,102.87,0
16311.0,17,2,118.19,0
16313.0,49,1,12.600000000000001,0
16315.0,330,1,27.04,1
16316.0,64,6,475.23,0
16317.0,119,3,453.92,0
16318.0,35,1,61.5,0
16319.0,217,1,142.8,1
16320.0,172,2,213.12,1
16321.0,72,2,103.35000000000001,0
16322.0,1,2,111.36999999999999,0
16324.0,128,2,65.82000000000001,0
16325.0,155,2,52.7,1
16326.0,5,14,731.69,0
16327.0,14,6,738.11,0
16330.0,17,1,28.880000000000003,0
16332.0,28,7,282.08,0
16333.0,7,11,7944.400000000001,0
16337.0,36,1,10.2,0
16338.0,157,1,9.899999999999999,1
16339.0,284,1,43.5,1
16340.0,107,1,69.33,0
16341.0,24,4,434.54,0
16343.0,16,2,95.8,0
16344.0,158,1,65.4,1
16345.0,44,1,61.900000000000006,0
16347.0,11,2,87.39,0
16348.0,32,7,347.27,0
16349.0,290,1,14.95,1
16350.0,64,3,253.7,0
16351.0,332,1,36.9,1
16352.0,17,2,137.76,0
16353.0,17,8,1038.63,0
16354.0,73,1,45.74,0
16356.0,197,2,11.45,1
16357.0,33,2,79.19999999999999,0
16358.0,1,4,444.07000000000005,0
16359.0,7,6,177.9,0
16360.0,4,6,819.08,0
16361.0,9,4,138.38,0
16362.0,32,4,97.68,0
16363.0,53,1,84.4,0
16364.0,11,2,200.34,0
16365.0,17,6,266.6,0
16366.0,18,1,98.5,0
16367.0,37,2,211.45,0
16368.0,2,2,58.32,0
16369.0,18,3,299.41,0
16370.0,82,4,266.39,0
16372.0,33,1,73.77,0
16374.0,66,2,116.36,0
16376.0,8,2,184.71,0
16378.0,247,3,93.5,1
16379.0,4,4,415.1,0
16380.0,61,1,411.77,0
16383.0,74,2,144.25,0
16384.0,263,1,28.6,1
16385.0,60,3,119.91,0
16386.0,28,2,84.45,0
16387.0,322,1,15.0,1
16389.0,78,3,192.0,0
16392.0,269,1,25.75,1
16393.0,2,13,662.99,0
16394.0,72,4,218.28,0
16395.0,60,5,292.93,0
16398.0,154,2,288.26,1
16399.0,19,2,68.16,0
16400.0,94,1,86.4,0
16401.0,1,10,955.2099999999999,0
16402.0,264,2,64.95,1
16403.0,312,1,85.4,1
16404.0,70,1,157.75,0
16405.0,302,2,161.65,1
16406.0,18,1,33.730000000000004,0
16407.0,12,8,396.59,0
16409.0,36,5,419.64000000000004,0
16411.0,19,2,58.72,0
16412.0,53,1,19.08,0
16413.0,56,1,106.0,0
16414.0,21,1,25.85,0
16415.0,44,1,46.400000000000006,0
16416.0,26,3,186.43,0
16418.0,44,3,111.1,0
16419.0,112,5,338.65,0
16422.0,17,36,6771.46,0
16423.0,24,1,62.58,0
16425.0,302,1,118.55,1
16426.0,2,10,449.45,0
16427.0,263,1,30.84,1
16430.0,57,1,25.0,0
16431.0,213,3,130.67000000000002,1
16432.0,64,1,65.4,0
16433.0,28,1,22.39,0
16434.0,29,7,239.78,0
16438.0,5,5,156.93,0
16440.0,7,5,856.37,0
16441.0,67,2,91.7,0
16442.0,1,3,112.96,0
16444.0,46,4,123.06,0
16445.0,33,1,44.97,0
16446.0,205,1,1.65,1
16447.0,135,1,41.400000000000006,0
16449.0,197,2,56.00000000000001,1
16450.0,149,1,41.5,1
16451.0,87,1,29.3,0
16455.0,63,7,477.9,0
16456.0,99,5,493.83,0
16457.0,218,1,128.72000000000003,1
16458.0,2,16,626.6,0
16460.0,28,3,118.19,0
16461.0,177,1,29.65,1
16463.0,21,4,318.73,0
16464.0,19,3,217.71,0
16466.0,33,7,310.37,0
16468.0,74,1,62.400000000000006,0
16469.0,23,4,134.89000000000001,0
16470.0,51,4,218.15,0
16471.0,274,1,93.7,1
16473.0,164,3,55.3,1
16474.0,7,6,385.11,0
16475.0,88,4,189.7,0
16477.0,63,7,602.87,0
16478.0,65,1,16.5,0
16479.0,10,2,61.36,0
16480.0,75,1,213.01,0
16482.0,15,1,32.13,0
16483.0,192,1,24.55,1
16484.0,173,2,69.8,1
16485.0,77,1,87.47,0
16488.0,33,3,126.94,0
16491.0,46,1,262.7,0
16493.0,79,3,268.21,0
16494.0,296,1,117.07,1
16495.0,3,2,152.8,0
16496.0,8,3,380.58,0
16497.0,49,6,795.84,0
16498.0,162,1,8.45,1
16499.0,364,1,69.0,1
16500.0,16,3,81.00000000000001,0
16503.0,106,4,304.0,0
16504.0,25,1,104.89,0
16505.0,31,1,119.52,0
16506.0,19,1,35.1,0
16509.0,296,1,36.8,1
16510.0,372,1,14.850000000000001,1
16511.0,21,3,199.89000000000001,0
16513.0,4,2,148.82999999999998,0
16515.0,52,5,222.67000000000002,0
16517.0,277,1,12.0,1
16518.0,61,2,185.9,0
16519.0,25,2,50.4,0
16520.0,186,3,147.21,1
16523.0,1,16,2322.05,0
16525.0,2,21,3344.06,0
16527.0,81,1,59.00000000000001,0
16528.0,3,1,56.28,0
16529.0,190,1,137.65,1
16531.0,22,7,231.28,0
16533.0,19,3,165.71,0
16535.0,5,1,257.85,0
16536.0,110,1,65.43,0
16539.0,2,2,156.75,0
16542.0,53,1,73.02000000000001,0
16546.0,290,2,145.2,1
16549.0,10,10,909.21,0
16550.0,108,5,526.8,0
16551.0,95,3,241.70000000000002,0
16552.0,242,2,104.92,1
16553.0,163,9,918.2,0
16554.0,42,2,223.37,0
16555.0,35,2,59.900000000000006,0
16556.0,66,7,689.84,0
16557.0,24,2,81.65,0
16558.0,0,18,1311.78,0
16560.0,26,2,131.73000000000002,0
16561.0,5,2,81.14,0
16563.0,53,1,44.7,0
16566.0,15,3,95.10000000000001,0
16567.0,194,2,151.92000000000002,1
16570.0,15,9,729.85,0
16571.0,26,3,304.62,0
16572.0,127,3,213.75,0
16573.0,84,2,143.5,0
16574.0,71,1,126.06,0
16581.0,182,1,10.5,1
16582.0,113,1,100.80000000000001,0
16583.0,373,1,50.4,1
16584.0,80,2,209.9,0
16586.0,248,1,18.0,1
16587.0,232,1,25.5,1
16589.0,71,2,101.9,0
16591.0,68,1,14.850000000000001,0
16592.0,4,11,719.22,0
16593.0,50,2,61.05,0
16594.0,75,1,40.95,0
16595.0,61,1,78.14,0
16596.0,15,2,97.35,0
16598.0,285,1,63.9,1
16600.0,4,5,179.07999999999998,0
16601.0,40,1,39.52,0
16602.0,36,1,34.8,0
16603.0,74,2,115.02,0
16607.0,17,11,750.9399999999999,0
16609.0,15,7,1258.21,0
16610.0,219,1,26.4,1
16612.0,32,4,172.60000000000002,0
16613.0,70,1,174.52,0
16614.0,182,1,30.9,1
16616.0,15,2,92.09,0
16617.0,235,1,53.1,1
16618.0,31,3,328.22,0
16619.0,263,1,48.85,1
16620.0,3,2,36.6,0
16621.0,147,3,41.25,1
16623.0,245,1,19.799999999999997,1
16624.0,80,2,158.63,0
16625.0,274,1,65.1,1
16626.0,0,11,631.82,0
16627.0,79,1,78.48,0
16628.0,29,5,548.9,0
16629.0,73,2,96.92,0
16633.0,17,5,591.71,0
16634.0,372,1,73.7,1
16637.0,32,4,221.26999999999998,0
16638.0,22,8,310.09,0
16639.0,31,2,269.4,0
16641.0,105,1,53.64,0
16642.0,4,2,145.56,0
16643.0,245,1,176.26,1
16644.0,177,2,113.0,1
16647.0,169,1,44.519999999999996,1
16648.0,42,1,15.239999999999998,0
16650.0,71,1,142.16,0
16652.0,58,4,1101.68,0
16653.0,16,2,345.74,0
16654.0,141,3,216.35,0
16655.0,17,6,848.1899999999999,0
16656.0,22,11,1906.84,0
16657.0,9,4,226.2,0
16658.0,368,1,0.85,1
16659.0,189,1,20.4,1
16660.0,16,2,161.48,0
16665.0,362,1,4.95,1
16666.0,19,1,16.95,0
16667.0,68,2,149.9,0
16668.0,15,4,80.03999999999999,0
16669.0,23,2,265.12,0
16670.0,16,10,971.0,0
16671.0,35,1,156.75,0
16672.0,35,13,1425.68,0
16674.0,54,2,80.38,0
16676.0,33,4,313.98,0
16678.0,2,11,680.26,0
16680.0,43,1,57.4,0
16681.0,205,3,266.70000000000005,1
16682.0,4,4,161.4,0
16684.0,4,18,12486.74,2
16685.0,61,2,35.07,0
16686.0,47,7,528.72,0
16688.0,10,3,192.64000000000001,0
16689.0,82,1,95.4,0
16690.0,72,2,30.0,0
16693.0,68,2,113.8,0
16696.0,213,2,119.10000000000001,1
16697.0,241,1,29.700000000000003,1
16698.0,226,2,1122.0,1
16700.0,8,11,680.17,0
16701.0,8,11,1153.32,0
16705.0,11,13,1680.09,0
16706.0,37,3,124.62,0
16708.0,45,1,95.28,0
16709.0,84,4,594.36,0
16710.0,19,10,504.16,0
16711.0,26,3,331.35,0
16712.0,18,9,712.3,0
16713.0,18,15,1754.18,0
16714.0,317,1,191.66,1
16715.0,78,1,20.84,0
16717.0,23,6,837.21,0
16718.0,369,1,171.41000000000003,1
16719.0,14,7,372.6,0
16720.0,26,1,12.64,0
16721.0,262,1,69.6,1
16722.0,17,13,1040.92,0
16723.0,91,2,260.27,0
16725.0,302,6,207.65,1
16726.0,26,5,213.09,0
16727.0,364,1,65.75,1
16728.0,46,4,210.37,0
16729.0,38,21,1586.81,0
16730.0,52,3,94.3,0
16732.0,31,1,96.52,0
16734.0,52,3,128.68,0
16735.0,78,4,256.05,0
16739.0,176,1,37.5,1
16743.0,29,7,521.66,0
16744.0,11,7,226.43,0
16745.0,86,17,1850.1000000000001,0
16746.0,4,17,1536.41,0
16747.0,37,2,177.51999999999998,0
16748.0,17,4,269.9,0
16750.0,44,4,131.92,0
16751.0,30,1,1368.0,0
16752.0,372,1,10.2,1
16753.0,58,1,56.0,0
16754.0,372,1,518.4,1
16755.0,114,3,329.56,0
16756.0,214,1,32.550000000000004,1
16757.0,318,1,58.35000000000001,1
16758.0,65,1,77.36,0
16759.0,7,2,109.8,0
16761.0,96,1,71.22,0
16762.0,19,3,240.35,0
16763.0,198,1,158.85,1
16764.0,3,13,597.23,0
16765.0,294,1,34.0,1
16766.0,273,2,125.1,1
16767.0,30,9,834.41,0
16768.0,47,3,60.5,0
16769.0,260,1,68.08000000000001,1
16770.0,57,4,155.67000000000002,0
16771.0,33,5,418.61,0
16773.0,57,1,53.45,0
16774.0,67,4,124.82,0
16775.0,10,11,299.78,0
16776.0,60,1,122.53,0
16777.0,80,2,68.2,0
16778.0,74,2,30.54,0
16779.0,2,22,1931.13,0
16780.0,100,2,117.97,0
16781.0,372,1,17.700000000000003,1
16782.0,17,11,549.86,0
16784.0,19,1,77.6,0
16788.0,123,2,115.2,0
16789.0,8,1,35.599999999999994,0
16790.0,3,6,378.27,0
16791.0,29,6,345.9,0
16793.0,57,1,81.14,0
16794.0,1,9,250.12,0
16795.0,365,1,30.54,1
16796.0,89,1,61.17999999999999,0
16800.0,11,1,266.85,0
16801.0,163,4,312.4,1
16803.0,65,1,57.48,0
16804.0,23,2,93.63000000000001,0
16805.0,173,2,92.97,1
16806.0,103,4,131.72,0
16807.0,142,3,168.36,0
16808.0,274,1,76.38,1
16809.0,23,5,210.37,0
16810.0,192,1,31.200000000000003,1
16811.0,17,1,16.5,0
16812.0,360,1,106.19999999999999,1
16813.0,8,10,359.24,0
16814.0,14,19,1080.88,0
16816.0,149,2,84.65,1
16817.0,2,7,174.78,0
16818.0,10,11,660.38,0
16820.0,95,1,137.6,0
16823.0,227,1,75.25,1
16824.0,15,2,69.96,0
16825.0,38,2,143.3,0
16826.0,51,1,8.2,0
16829.0,156,1,44.7,1
16830.0,38,1,89.80000000000001,0
16832.0,184,3,112.35,1
16833.0,1,2,96.80000000000001,0
16834.0,227,1,32.7,1
16835.0,128,2,35.650000000000006,0
16836.0,39,2,110.82000000000001,0
16837.0,31,10,770.07,0
16838.0,197,2,278.91,1
16839.0,8,27,2853.84,0
16841.0,137,5,282.46000000000004,0
16842.0,100,3,276.08,0
16843.0,42,12,2304.95,0
16846.0,50,1,15.0,0
16847.0,43,1,27.2,0
16848.0,52,1,82.6,0
16849.0,186,1,19.9,1
16850.0,333,1,113.92,1
16851.0,4,3,92.85,0
16852.0,176,1,6.6000000000000005,1
16855.0,23,2,60.45,0
16858.0,368,1,81.24000000000001,1
16859.0,144,2,173.74,1
16861.0,59,1,20.16,0
16863.0,31,2,44.519999999999996,0
16866.0,140,2,33.75,1
16869.0,22,4,142.76,0
16871.0,22,5,508.08000000000004,0
16872.0,77,2,212.4,0
16873.0,4,6,1495.3,0
16875.0,67,4,526.11,0
16877.0,12,6,208.18,0
16878.0,84,1,1.25,0
16880.0,30,7,217.74,0
16882.0,66,2,93.89,0
16883.0,187,2,45.8,1
16884.0,37,2,97.28,0
16885.0,15,3,76.73,0
16887.0,35,1,7.25,0
16889.0,194,3,392.65999999999997,1
16891.0,1,5,126.7,0
16892.0,1,4,66.95,0
16893.0,366,1,33.7,1
16895.0,64,1,47.04,0
16897.0,299,2,74.0,1
16898.0,26,3,162.0,0
16899.0,7,6,203.39,0
16900.0,16,3,188.35999999999999,0
16902.0,116,1,234.38,0
16903.0,29,1,124.88,0
16904.0,4,15,678.05,0
16905.0,5,7,653.1,0
16906.0,81,3,36.34,0
16907.0,29,5,185.82,0
16909.0,72,1,44.64,0
16910.0,4,8,275.9,0
16912.0,67,6,380.4,0
16914.0,36,1,81.25,0
16915.0,9,5,107.10000000000001,0
16916.0,23,2,115.3,0
16917.0,276,1,35.5,1
16918.0,63,4,179.84,0
16919.0,156,11,492.85,0
16921.0,61,1,27.189999999999998,0
16923.0,12,17,1363.49,0
16924.0,21,3,111.99,0
16926.0,371,1,25.5,1
16927.0,276,1,39.6,1
16928.0,80,14,726.95,0
16929.0,3,6,286.23,0
16930.0,26,2,32.65,0
16931.0,5,20,854.48,0
16932.0,53,1,20.8,0
16933.0,1,2,70.60000000000001,0
16934.0,54,2,255.38,0
16936.0,25,1,79.95,0
16938.0,179,3,276.0,1
16940.0,52,3,686.42,0
16942.0,12,8,400.90000000000003,0
16943.0,211,3,213.4,1
16945.0,21,16,932.15,0
16947.0,235,1,72.94,1
16948.0,138,3,245.18,0
16949.0,3,6,195.23000000000002,0
16950.0,56,3,152.78,0
16951.0,134,3,311.6,0
16952.0,109,2,32.45,0
16954.0,60,4,297.15,0
16955.0,184,3,69.51,1
16956.0,17,1,140.9,0
16957.0,281,1,94.80000000000001,1
16959.0,87,1,12.75,0
16960.0,38,3,123.09,0
16961.0,116,1,23.12,0
16963.0,187,1,17.700000000000003,1
16965.0,226,1,15.94,1
16966.0,197,1,183.59999999999997,1
16967.0,189,1,63.9,1
16968.0,4,2,61.64,0
16969.0,39,3,82.28999999999999,0
16971.0,38,1,14.58,0
16976.0,267,1,175.2,1
16978.0,77,1,40.4,0
16979.0,3,6,388.53999999999996,0
16980.0,255,2,415.0,1
16982.0,60,1,111.14,0
16983.0,12,7,437.36,0
16984.0,88,2,651.49,0
16985.0,17,7,1561.53,0
16986.0,30,1,83.2,0
16987.0,3,6,466.55,0
16989.0,63,3,266.95,0
16992.0,10,5,264.61,0
16996.0,121,4,342.3,0
16998.0,204,1,189.60000000000002,1
16999.0,74,1,15.0,0
17001.0,0,9,790.76,0
17002.0,85,2,217.25,0
17004.0,46,2,582.27,0
17006.0,4,3,136.92000000000002,0
17007.0,50,5,137.54,0
17010.0,18,1,54.6,0
17011.0,30,1,48.9,0
17014.0,8,3,168.20000000000002,0
17015.0,28,3,364.49,0
17017.0,2,15,1596.8999999999999,0
17018.0,325,1,67.5,1
17019.0,11,4,233.65,0
17026.0,369,1,10.2,1
17027.0,78,4,161.28,0
17029.0,236,1,358.0,1
17030.0,63,1,63.05,0
17031.0,11,2,102.15,0
17033.0,86,3,234.35999999999999,0
17034.0,16,2,74.32,0
17035.0,311,1,110.84,1
17037.0,87,1,278.4,0
17038.0,30,1,26.05,0
17040.0,137,1,30.450000000000003,1
17041.0,26,3,252.24,0
17042.0,2,4,193.86,0
17043.0,32,4,266.88,0
17044.0,25,1,204.0,0
17045.0,113,2,53.650000000000006,0
17046.0,157,1,151.56,1
17047.0,85,3,230.8,0
17048.0,117,3,230.32,0
17049.0,2,9,1375.89,0
17050.0,96,6,625.51,0
17051.0,194,1,77.95,1
17052.0,28,1,86.72,0
17053.0,130,1,127.08000000000001,0
17054.0,28,5,277.28,0
17058.0,81,3,272.61,0
17059.0,29,5,641.8100000000001,0
17060.0,266,1,17.700000000000003,1
17061.0,73,8,1108.3500000000001,0
17062.0,313,4,128.2,1
17063.0,21,5,165.75,0
17064.0,58,3,170.27,0
17068.0,12,19,994.5,0
17069.0,28,7,741.72,0
17070.0,114,1,111.48,0
17071.0,28,8,488.66,0
17073.0,17,4,325.94,0
17075.0,17,4,177.06,0
17076.0,36,1,143.39999999999998,0
17078.0,36,1,54.589999999999996,0
17079.0,78,1,118.80000000000001,0
17080.0,22,1,15.0,0
17081.0,25,2,69.34,0
17082.0,33,2,226.85,0
17083.0,109,3,209.46,0
17084.0,35,2,701.44,0
17085.0,123,5,259.78000000000003,0
17086.0,7,5,367.08,0
17088.0,28,4,459.51000000000005,0
17090.0,52,5,673.94,0
17091.0,2,7,683.16,0
17092.0,50,4,370.97,0
17095.0,22,3,202.65,0
17096.0,15,3,134.35000000000002,0
17097.0,2,6,168.39,0
17100.0,18,1,122.00999999999999,0
17101.0,29,3,298.1,0
17105.0,159,2,127.72,1
17107.0,33,5,2731.86,0
17109.0,29,4,241.61,0
17110.0,165,1,31.45,1
17111.0,47,1,35.19,0
17114.0,5,7,204.35,0
17115.0,8,3,158.5,0
17117.0,288,1,28.65,1
17118.0,317,1,39.96,1
17119.0,59,1,121.5,0
17120.0,233,1,58.5,1
17122.0,119,1,17.700000000000003,0
17123.0,161,1,39.599999999999994,1
17124.0,185,1,70.04,1
17125.0,50,1,41.68,0
17126.0,152,5,223.0,1
17128.0,334,1,62.3,1
17131.0,5,5,565.5699999999999,0
17133.0,15,3,373.1,0
17134.0,264,1,88.95,1
17135.0,16,5,210.61,0
17138.0,275,1,12.75,1
17139.0,15,11,2357.23,0
17140.0,247,1,97.58,1
17142.0,239,1,187.5,1
17144.0,1,2,156.85,0
17146.0,263,2,213.25,1
17147.0,22,4,333.46,0
17148.0,51,1,25.0,0
17152.0,194,2,61.3,1
17153.0,24,1,50.1,0
17154.0,75,1,114.48,0
17155.0,177,1,17.6,1
17157.0,7,2,63.18000000000001,0
17158.0,32,3,264.56,0
17159.0,21,3,287.09,0
17160.0,31,6,523.8,0
17162.0,28,9,403.29,0
17164.0,32,6,468.63,0
17165.0,284,1,35.8,1
17166.0,203,1,21.650000000000002,1
17169.0,57,2,172.85999999999999,0
17171.0,289,1,78.63,1
17172.0,78,1,28.08,0
17173.0,5,6,542.58,0
17174.0,217,1,10.4,1
17175.0,141,3,279.44,0
17176.0,201,1,148.95,1
17179.0,178,3,128.45999999999998,1
17180.0,56,3,142.37,0
17181.0,57,2,90.17000000000002,0
17183.0,7,5,585.53,0
17186.0,46,2,144.0,0
17187.0,226,1,61.5,1
17188.0,11,7,627.18,0
17189.0,106,2,65.23,0
17190.0,58,1,39.45,0
17191.0,28,7,397.86,0
17193.0,45,3,513.72,0
17194.0,360,1,49.870000000000005,1
17197.0,29,1,136.3,0
17198.0,23,3,72.3,0
17201.0,53,1,74.81,0
17203.0,35,6,583.18,0
17204.0,175,4,314.45000000000005,1
17205.0,53,1,112.68,0
17206.0,53,1,59.64,0
17211.0,26,8,482.05,0
17212.0,253,1,3.95,1
17213.0,40,7,622.23,0
17214.0,60,6,152.57,0
17217.0,234,1,15.9,1
17218.0,4,10,395.58,0
17219.0,31,1,17.49,0
17220.0,24,13,639.71,0
17221.0,7,2,68.43,0
17222.0,65,1,56.19,0
17223.0,310,2,92.74,1
17226.0,308,1,18.03,1
17227.0,18,6,201.75,0
17228.0,15,8,308.68,0
17229.0,96,2,94.89,0
17230.0,264,6,573.67,1
17231.0,12,10,662.0600000000001,0
17232.0,2,1,6.95,0
17233.0,35,1,20.41,0
17234.0,182,1,46.10000000000001,1
17235.0,25,2,154.49,0
17236.0,12,5,132.73000000000002,0
17237.0,11,2,78.95,0
17238.0,2,16,893.22,0
17239.0,312,1,54.99999999999999,1
17242.0,108,2,286.32,0
17243.0,1,24,1404.3500000000001,0
17244.0,53,1,91.24,0
17245.0,204,1,88.65,1
17247.0,15,1,29.25,0
17248.0,120,1,43.95,0
17250.0,3,2,72.88,0
17251.0,362,1,48.0,1
17252.0,116,2,75.5,0
17253.0,18,1,67.0,0
17254.0,4,2,79.76,0
17255.0,40,2,44.15,0
17256.0,312,1,84.25,1
17259.0,148,2,114.94,1
17262.0,227,2,666.1000000000001,1
17263.0,208,1,17.2,1
17265.0,138,2,97.38,0
17266.0,3,1,46.17,0
17267.0,127,1,29.08,0
17268.0,150,3,296.48,1
17272.0,46,3,534.61,0
17274.0,35,1,11.129999999999999,0
17277.0,227,2,183.98000000000002,1
17278.0,241,1,42.44,1
17279.0,57,1,52.65,0
17282.0,130,3,266.61,0
17284.0,60,6,309.8,0
17286.0,21,1,34.67,0
17287.0,26,7,208.65,0
17288.0,9,6,288.93,0
17289.0,31,3,175.8,0
17290.0,3,2,108.97,0
17293.0,8,9,502.4,0
17295.0,28,3,97.26,0
17297.0,17,1,14.07,0
17298.0,101,2,107.8,0
17299.0,89,3,167.09,0
17301.0,21,1,18.25,0
17302.0,14,5,180.5,0
17303.0,361,1,67.57,1
17306.0,10,13,2371.89,0
17309.0,95,1,12.600000000000001,0
17311.0,78,2,447.04,0
17312.0,155,2,267.75,1
17313.0,31,1,568.32,0
17314.0,24,8,497.53,0
17315.0,1,32,1375.65,0
17317.0,89,1,622.5,0
17320.0,100,3,332.03000000000003,0
17321.0,67,1,70.51,0
17323.0,19,6,198.22,0
17324.0,17,4,225.42000000000002,0
17325.0,280,1,44.0,1
17329.0,14,2,176.28,0
17333.0,85,1,113.22,0
17334.0,308,1,39.599999999999994,1
17337.0,211,3,425.91,1
17338.0,17,8,1339.4,0
17339.0,94,1,139.20000000000002,0
17340.0,29,11,3183.12,0
17341.0,156,2,215.13,1
17343.0,355,1,13.85,1
17344.0,46,1,12.55,0
17345.0,15,4,123.26,0
17346.0,3,15,603.3,0
17348.0,14,5,158.04,0
17349.0,179,1,13.75,1
17350.0,8,4,262.49,0
17351.0,36,2,40.9,0
17353.0,129,2,652.5,0
17354.0,50,1,567.45,0
17356.0,311,1,70.83,1
17357.0,24,2,28.8,0
17358.0,303,2,72.64,1
17359.0,11,1,10.280000000000001,0
17360.0,17,3,105.73,0
17361.0,49,2,55.800000000000004,0
17362.0,239,2,56.85,1
17364.0,0,11,928.21,0
17365.0,12,7,1075.94,0
17367.0,238,1,30.15,1
17368.0,23,6,201.85,0
17370.0,72,3,77.75999999999999,0
17371.0,17,3,151.12,0
17372.0,40,8,289.33,0
17373.0,40,4,99.89,0
17374.0,218,2,98.5,1
17375.0,199,3,86.93,1
17376.0,70,2,46.9,0
17377.0,23,18,906.49,0
17379.0,11,1,87.69,0
17381.0,24,19,5946.92,0
17382.0,65,1,50.400000000000006,0
17383.0,4,1,32.47,0
17384.0,19,1,18.22,0
17385.0,14,1,64.85,0
17386.0,7,2,246.82,0
17387.0,19,2,136.7,0
17388.0,77,2,382.85,0
17389.0,3,22,7077.82,0
17391.0,163,1,101.76,1
17392.0,306,2,89.34,1
17394.0,219,1,8.7,1
17396.0,39,3,595.25,0
17397.0,22,2,123.98,0
17398.0,114,3,149.84,0
17400.0,126,5,390.64,0
17402.0,4,8,874.7,0
17403.0,36,1,72.45,0
17404.0,4,10,8288.76,0
17405.0,1,3,200.36,0
17406.0,333,2,377.9,1
17409.0,184,1,271.2,1
17410.0,16,5,251.69,0
17411.0,12,3,160.5,0
17412.0,2,5,237.26,0
17414.0,184,1,194.4,1
17415.0,79,1,34.8,0
17416.0,29,7,1320.01,0
17418.0,42,2,143.55,0
17419.0,11,11,1071.16,0
17420.0,50,3,85.7,0
17422.0,16,6,384.94,0
17423.0,46,1,80.85,0
17425.0,60,1,229.54,0
17426.0,8,5,771.63,0
17427.0,71,1,30.0,0
17428.0,0,22,3472.33,0
17429.0,128,3,102.98,0
17430.0,32,1,35.400000000000006,0
17431.0,313,1,68.47,1
17432.0,18,2,80.36,0
17433.0,88,1,89.7,0
17434.0,2,6,337.65,0
17436.0,1,2,45.9,0
17438.0,253,1,56.25,1
17440.0,156,2,77.4,1
17442.0,36,6,457.74,0
17444.0,147,3,865.1100000000001,1
17446.0,176,2,26.400000000000002,1
17447.0,40,2,110.08,0
17449.0,2,7,485.2,0
17450.0,10,29,35937.159999999996,2
17451.0,1,5,298.7,0
17453.0,17,2,83.85,0
17454.0,233,3,71.84,1
17456.0,365,1,63.699999999999996,1
17457.0,126,2,63.15,0
17458.0,15,1,50.2,0
17459.0,43,2,124.05,0
17460.0,94,3,88.73,0
17461.0,22,3,149.79999999999998,0
17462.0,60,2,64.7,0
17463.0,49,3,226.25,0
